"bsn","isbn","bsn-normalized","isbnnormalized"
3860060,3896462504,,"0003896462504"
3860060,9783896462503,,"9783896462503"
3860063,3896462512,,"0003896462512"
3860063,9783896462510,,"9783896462510"
3860089,3921695104,,"0003921695104"
3860089,9783921695104,,"9783921695104"
3860142,9171929169,,"0009171929169"
3860142,9789171929167,,"9789171929167"
3860799,8872286387,,"0008872286387"
3860799,9788872286388,,"9788872286388"
3861270,9186098845,,"0009186098845"
3861270,9789186098841,,"9789186098841"
3861275,9170811156,,"0009170811156"
3861275,9789170811159,,"9789170811159"
3861283,"917081063X",,"917081063X"
3861283,9789170810633,,"9789170810633"
3861297,3150086868,,"0003150086868"
3861297,9783150086865,,"9783150086865"
3861906,9653600028,,"0009653600028"
3861906,9789653600027,,"9789653600027"
3861924,38683507801,,"0038683507801"
3861924,97838683507841,,"97838683507841"
3861924,97838683509132,,"97838683509132"
3861932,9171081534,,"0009171081534"
3861932,9789171081537,,"9789171081537"
3862631,9171926429,,"0009171926429"
3862631,9789171926425,,"9789171926425"
3863421,9606878597,,"0009606878597"
3863421,9789606878596,,"9789606878596"
3864377,9788492820870,,"9788492820870"
3864392,8361376763,,"0008361376763"
3864392,9788361376767,,"9788361376767"
3864906,9785484013098,,"9785484013098"
3871358,5824303754,,"0005824303754"
3871358,9785824303759,,"9785824303759"
3871365,"029717648X",,"029717648X"
3871365,9780297176480,,"9780297176480"
3871380,745912079,,"0000745912079"
3871380,9780745912073,,"9780745912073"
3871898,9789993257011,,"9789993257011"
3871898,9789993257028,,"9789993257028"
3871898,"999325701X",,"999325701X"
3871898,9993257028,,"0009993257028"
3871906,9789990993943,,"9789990993943"
3871906,9990993947,,"0009990993947"
3871910,9789993239932,,"9789993239932"
3871910,9993239933,,"0009993239933"
3871918,9789993239871,,"9789993239871"
3871918,9993239879,,"0009993239879"
3871921,9789993270782,,"9789993270782"
3871921,9993270784,,"0009993270784"
3871922,9652233625,,"0009652233625"
3871922,9789652233622,,"9789652233622"
3871930,9789993273172,,"9789993273172"
3871979,9789994123568,,"9789994123568"
3876014,9543780110,,"0009543780110"
3876014,9789543780112,,"9789543780112"
3876023,9789965932977,,"9789965932977"
3876023,9965932972,,"0009965932972"
3876052,9789993257158,,"9789993257158"
3876076,9789993273929,,"9789993273929"
3876076,9993273929,,"0009993273929"
3876104,9789957474072,,"9789957474072"
3876104,9957474073,,"0009957474073"
3876108,9789995700461,,"9789995700461"
3876110,9963574025,,"0009963574025"
3876387,3643903294,,"0003643903294"
3876387,9783643903297,,"9783643903297"
3876709,9789963616305,,"9789963616305"
3876709,9963616305,,"0009963616305"
3876724,9122021647,,"0009122021647"
3876724,9789122021643,,"9789122021643"
3877558,6055607751,,"0006055607751"
3877558,9786055607753,,"9786055607753"
3877568,"605560776X",,"605560776X"
3877568,9786055607760,,"9786055607760"
3877578,6054701223,,"0006054701223"
3877578,9786054701223,,"9786054701223"
3877583,9789736782459,,"9789736782459"
3877599,9170811342,,"0009170811342"
3877599,9789170811340,,"9789170811340"
3877614,"917081080X",,"917081080X"
3877617,9170810842,,"0009170810842"
3877617,9789170810848,,"9789170810848"
3878452,2600016120,,"0002600016120"
3878452,9782600016124,,"9782600016124"
3880871,890050023,,"0000890050023"
3880871,9780890050026,,"9780890050026"
3880964,"960214369X",,"960214369X"
3880964,9607143345,,"0009607143345"
3880964,9789607143341,,"9789607143341"
3880979,8474910250,,"0008474910250"
3880979,9788474910254,,"9788474910254"
3881654,861590457,,"0000861590457"
3881654,9780861590452,,"9780861590452"
3882045,9965932964,,"0009965932964"
3882052,9659172508,,"0009659172508"
3882052,9789659172504,,"9789659172504"
3882075,5648018908,,"0005648018908"
3882075,9785648018907,,"9785648018907"
3882150,9965932913,,"0009965932913"
3883542,"917081130X",,"917081130X"
3883545,9170811636,,"0009170811636"
3883550,9170811652,,"0009170811652"
3883550,9789170811654,,"9789170811654"
3883556,9789170812248,,"9789170812248"
3883560,9170810559,,"0009170810559"
3883560,9789170810558,,"9789170810558"
3883580,9789170812361,,"9789170812361"
3883606,"917081161X",,"917081161X"
3883606,9789170811616,,"9789170811616"
3883892,9170811679,,"0009170811679"
3883892,9789170811678,,"9789170811678"
3883898,9170811296,,"0009170811296"
3883906,9170810419,,"0009170810419"
3883906,9789170810411,,"9789170810411"
3883913,"965342601X",,"965342601X"
3883913,9789653426016,,"9789653426016"
3883924,9170810508,,"0009170810508"
3883924,9789170810503,,"9789170810503"
3883945,9170810141,,"0009170810141"
3883945,9789170810145,,"9789170810145"
3883973,"917081208X",,"917081208X"
3883997,9170811210,,"0009170811210"
3884017,9170811725,,"0009170811725"
3884962,1443814016,,"0001443814016"
3884962,9781443814010,,"9781443814010"
3884974,1137311312,,"0001137311312"
3884974,9781137311313,,"9781137311313"
3884980,199659354,,"0000199659354"
3884980,9780199659357,,"9780199659357"
3885007,9607099133,,"0009607099133"
3885007,9789607099136,,"9789607099136"
3885379,8773041092,,"0008773041092"
3885379,9788773041093,,"9788773041093"
3885391,9655160580,,"0009655160580"
3885391,9789655160581,,"9789655160581"
3886255,9170810575,,"0009170810575"
3886262,9170810710,,"0009170810710"
3886262,9789170810718,,"9789170810718"
3886271,9170811776,,"0009170811776"
3888290,472118919,,"0000472118919"
3888290,9780472029358,,"9780472029358"
3888290,9780472118915,,"9780472118915"
3888347,"157506247X",,"157506247X"
3888347,9781575062471,,"9781575062471"
3888479,3533043339,,"0003533043339"
3888479,3533043347,,"0003533043347"
3888479,9783533043331,,"9783533043331"
3888479,9783533043348,,"9783533043348"
3888505,3525543859,,"0003525543859"
3888505,3727817445,,"0003727817445"
3888505,9783525543856,,"9783525543856"
3888505,9783727817441,,"9783727817441"
3888961,60539615071,,"0060539615071"
3888961,60539615152,,"0060539615152"
3888961,60539619303,,"0060539619303"
3888961,"605396199X4",,"605396199X4"
3888961,97860539615051,,"97860539615051"
3888961,97860539615122,,"97860539615122"
3888961,97860539619323,,"97860539619323"
3888961,97860539619944,,"97860539619944"
3888964,6055607727,,"0006055607727"
3888964,9786055607722,,"9786055607722"
3888986,9758072234,,"0009758072234"
3888986,9789758072231,,"9789758072231"
3889124,9004170774,,"0009004170774"
3889124,9789004170773,,"9789004170773"
3902692,9786012090352,,"9786012090352"
3903923,9652239917,,"0009652239917"
3903923,9789652239914,,"9789652239914"
3904546,333432347,,"0000333432347"
3904546,333432355,,"0000333432355"
3904546,9780333432341,,"9780333432341"
3904546,9780333432358,,"9780333432358"
3905221,9781611439625,,"9781611439625"
3905960,3868350837,,"0003868350837"
3905960,9783868350838,,"9783868350838"
3905983,1938169077,,"0001938169077"
3905983,9781938169076,,"9781938169076"
3905985,"965222345X",,"965222345X"
3905985,9789652223456,,"9789652223456"
3906054,9788866553861,,"9788866553861"
3906054,9788866553878,,"9788866553878"
3907167,715636332,,"0000715636332"
3907167,9780715636336,,"9780715636336"
3908950,199556911,,"0000199556911"
3908950,9780199556915,,"9780199556915"
3910014,9652781029,,"0009652781029"
3910014,9789652781024,,"9789652781024"
3910613,691159041,,"0000691159041"
3910613,9780691159041,,"9780691159041"
3911208,"067499695X",,"067499695X"
3911208,9780674996953,,"9780674996953"
3912107,9521013435,,"0009521013435"
3912107,9789521013430,,"9789521013430"
3912188,9521013427,,"0009521013427"
3912188,9789521013423,,"9789521013423"
3912624,9042927151,,"0009042927151"
3912624,9789042927155,,"9789042927155"
3912702,1589837533,,"0001589837533"
3912702,1589837541,,"0001589837541"
3912702,1589837754,,"0001589837754"
3912702,9781589837539,,"9781589837539"
3912702,9781589837546,,"9781589837546"
3912702,9781589837751,,"9781589837751"
3912935,714111724,,"0000714111724"
3912935,9780714111728,,"9780714111728"
3913763,9038219571,,"0009038219571"
3913763,9789038219578,,"9789038219578"
3913860,1107006724,,"0001107006724"
3913860,9781107006720,,"9781107006720"
3913871,9789659146871,,"9789659146871"
3913874,2877239845,,"0002877239845"
3913874,9042919477,,"0009042919477"
3913874,9782877239844,,"9782877239844"
3913874,9789042919471,,"9789042919471"
3913923,1900289873,,"0001900289873"
3913923,9781900289870,,"9781900289870"
3914323,8843055798,,"0008843055798"
3914323,9788843055791,,"9788843055791"
3914328,8862275919,,"0008862275919"
3914328,9788862275910,,"9788862275910"
3914328,9788862275927,,"9788862275927"
3914346,979975867,,"0000979975867"
3914346,9780979975868,,"9780979975868"
3914362,5780301921,,"0005780301921"
3914362,9785780301929,,"9785780301929"
3915245,195370880,,"0000195370880"
3915245,195370899,,"0000195370899"
3915245,9780195370881,,"9780195370881"
3915245,9780195370898,,"9780195370898"
3917871,780522063821,,"0780522063821"
3917871,978703021962620,,"978703021962620"
3917871,97875010239504,,"97875010239504"
3917871,97875010241625,,"97875010241625"
3917871,97875010294886,,"97875010294886"
3917871,978750103058314,,"978750103058314"
3917871,978750103097218,,"978750103097218"
3917871,978750103471012,,"978750103471012"
3917871,978750103716219,,"978750103716219"
3917871,978750302276010,,"978750302276010"
3917871,97875031133113,,"97875031133113"
3917871,97875031176572,,"97875031176572"
3917871,97875031419669,,"97875031419669"
3917871,978750314205516,,"978750314205516"
3917871,978750314448613,,"978750314448613"
3917871,978780516829615,,"978780516829615"
3917871,978780545656017,,"978780545656017"
3917871,97878055218628,,"97878055218628"
3917871,978780670225311,,"978780670225311"
3917871,97878067043017,,"97878067043017"
3917871,97878074844931,,"97878074844931"
3918045,1589836561,,"0001589836561"
3918045,"158983769X",,"158983769X"
3918045,9781589836563,,"9781589836563"
3918045,9781589836570,,"9781589836570"
3918045,9781589837690,,"9781589837690"
3918216,7532539660,,"0007532539660"
3918216,9787532539666,,"9787532539666"
3918408,520266455,,"0000520266455"
3918408,9780520266452,,"9780520266452"
3920535,3447029943,,"0003447029943"
3920535,9783447029940,,"9783447029940"
3922759,1407311905,,"0001407311905"
3922759,9781407311906,,"9781407311906"
3924933,8788415457,,"0008788415457"
3924933,9788788415452,,"9788788415452"
3924956,8882655687,,"0008882655687"
3924956,9788882655686,,"9788882655686"
3925002,9042925450,,"0009042925450"
3925002,9789042925458,,"9789042925458"
3925033,9042929057,,"0009042929057"
3925033,9789042929050,,"9789042929050"
3925033,9789042929057,,"9789042929057"
3925063,9068318446,,"0009068318446"
3925063,9789068318449,,"9789068318449"
3925092,9042909919,,"0009042909919"
3925092,9789042909915,,"9789042909915"
3925145,9042923830,,"0009042923830"
3925145,9789042923836,,"9789042923836"
3925453,9789042924659,,"9789042924659"
3925513,9042929677,,"0009042929677"
3925513,9789042929678,,"9789042929678"
3925536,2877235289,,"0002877235289"
3925536,9042909285,,"0009042909285"
3925536,9782877235280,,"9782877235280"
3925536,9789042909281,,"9789042909281"
3925626,9042914815,,"0009042914815"
3925626,9789042914810,,"9789042914810"
3926103,7532627829,,"0007532627829"
3926103,9787532627820,,"9787532627820"
3926116,3447068507,,"0003447068507"
3926116,9783447068505,,"9783447068505"
3926258,9781611432497,,"9781611432497"
3926526,"710004734X",,"710004734X"
3926526,9787100047340,,"9787100047340"
3926766,9004261451,,"0009004261451"
3926766,"900426146X",,"900426146X"
3926766,9789004261457,,"9789004261457"
3926766,9789004261464,,"9789004261464"
3927059,9185018058,,"0009185018058"
3927059,9789185018055,,"9789185018055"
3927061,7211060867,,"0007211060867"
3927061,9787211060863,,"9787211060863"
3927067,7101012191,,"0007101012191"
3927067,9787101012194,,"9787101012194"
3927073,7100048141,,"0007100048141"
3927073,9787100048149,,"9787100048149"
3927074,7100093694,,"0007100093694"
3927074,9787100093699,,"9787100093699"
3927127,7547503756,,"0007547503756"
3927127,9787547503751,,"9787547503751"
3927279,7806968997,,"0007806968997"
3927279,9787806968994,,"9787806968994"
3927811,9576682231,,"0009576682231"
3927811,9789576682230,,"9789576682230"
3927820,7501022518,,"0007501022518"
3927820,9787501022519,,"9787501022519"
3927900,"097245571X",,"097245571X"
3927900,9780972455718,,"9780972455718"
3928888,9004260749,,"0009004260749"
3928888,9004260757,,"0009004260757"
3928888,9789004260740,,"9789004260740"
3928888,9789004260757,,"9789004260757"
3928890,"190511947X",,"190511947X"
3928890,9781905119479,,"9781905119479"
3928892,7535171125,,"0007535171125"
3928892,9787535171122,,"9787535171122"
3928907,7101048412,,"0007101048412"
3928907,9787101048414,,"9787101048414"
3928941,"710104753X",,"710104753X"
3928941,9787101047530,,"9787101047530"
3929018,7547504345,,"0007547504345"
3929018,9787547504345,,"9787547504345"
3929307,1568364571,,"0001568364571"
3929307,9781568364575,,"9781568364575"
3929325,3921255015,,"0003921255015"
3929364,"750101650X",,"750101650X"
3929364,9787501016501,,"9787501016501"
3929413,7505881256,,"0007505881256"
3929413,9787505881259,,"9787505881259"
3929425,7501018561,,"0007501018561"
3929425,9787501018567,,"9787501018567"
3929465,9787307092686,,"9787307092686"
3930413,75010334471,,"0075010334471"
3930413,75010362682,,"0075010362682"
3930413,97875010334471,,"97875010334471"
3930413,97875010362642,,"97875010362642"
3930418,991373006,,"0000991373006"
3930418,9780991373000,,"9780991373000"
3930423,7532566331,,"0007532566331"
3930423,9787532566334,,"9787532566334"
3930476,71020470106,,"0071020470106"
3930476,71020470295,,"0071020470295"
3930476,71020470374,,"0071020470374"
3930476,71020470453,,"0071020470453"
3930476,71020470532,,"0071020470532"
3930476,71020470611,,"0071020470611"
3930476,97871020470106,,"97871020470106"
3930476,97871020470275,,"97871020470275"
3930476,97871020470344,,"97871020470344"
3930476,97871020470413,,"97871020470413"
3930476,97871020470582,,"97871020470582"
3930476,97871020470651,,"97871020470651"
3930720,7532556913,,"0007532556913"
3930720,9787532556915,,"9787532556915"
3930760,9170810958,,"0009170810958"
3930760,9789170810954,,"9789170810954"
3930765,7501013780,,"0007501013780"
3930765,7501017263,,"0007501017263"
3930765,9787501013784,,"9787501013784"
3930765,9787501017263,,"9787501017263"
3931341,75325609962,,"0075325609962"
3931341,7532573753,,"0007532573753"
3931341,7532574350,,"0007532574350"
3931341,7532574695,,"0007532574695"
3931341,97875325609982,,"97875325609982"
3931341,9787532573752,,"9787532573752"
3931341,9787532574353,,"9787532574353"
3931341,9787532574698,,"9787532574698"
3931341,9787532579174,,"9787532579174"
3931401,91708102221,,"0091708102221"
3931401,91708102492,,"0091708102492"
3931401,97891708102201,,"97891708102201"
3931480,197265014,,"0000197265014"
3931480,9780197265017,,"9780197265017"
3932151,7501033501,,"0007501033501"
3932151,9787501033508,,"9787501033508"
3932157,"710101559X",,"710101559X"
3932157,9787101015591,,"9787101015591"
3932175,7101066135,,"0007101066135"
3932175,9787101066135,,"9787101066135"
3932179,2907854062,,"0002907854062"
3932181,7532546683,,"0007532546683"
3932181,9787532546688,,"9787532546688"
3932186,"710102937X",,"710102937X"
3932186,9787101029376,,"9787101029376"
3932252,9170810869,,"0009170810869"
3932252,9789170810862,,"9789170810862"
3932751,72260175121,,"0072260175121"
3932751,72260191402,,"0072260191402"
3932751,72260256473,,"0072260256473"
3932751,72260313884,,"0072260313884"
3932751,97872260175171,,"97872260175171"
3932751,97872260191462,,"97872260191462"
3932751,97872260256423,,"97872260256423"
3932751,97872260313844,,"97872260313844"
3932751,97872260461595,,"97872260461595"
3932770,9780199354771,,"9780199354771"
3932816,3525543840,,"0003525543840"
3932816,"372781733X",,"372781733X"
3932816,9783525543849,,"9783525543849"
3932816,9783727817335,,"9783727817335"
3933076,8874680376,,"0008874680376"
3933076,9788874680375,,"9788874680375"
3933937,9781611438321,,"9781611438321"
3933971,9170810060,,"0009170810060"
3933971,9789170810060,,"9789170810060"
3934015,8872287014,,"0008872287014"
3934015,9788872287019,,"9788872287019"
3934148,"189824930X",,"189824930X"
3934148,9781898249306,,"9781898249306"
3951084,9965278903,,"0009965278903"
3951203,1584563249,,"0001584563249"
3951203,"906194631X",,"906194631X"
3951203,9781584563242,,"9781584563242"
3951203,9789061946311,,"9789061946311"
3951619,9042927240,,"0009042927240"
3951619,9789042927247,,"9789042927247"
3952454,1898249318,,"0001898249318"
3952454,9781898249313,,"9781898249313"
3952714,199684332,,"0000199684332"
3952714,9780199684335,,"9780199684335"
3953035,7101008380,,"0007101008380"
3953035,9787101008388,,"9787101008388"
3953037,9758071785,,"0009758071785"
3953037,9789758071784,,"9789758071784"
3953060,97839439551181,,"97839439551181"
3953060,97839439551252,,"97839439551252"
3953063,75394098351,,"0075394098351"
3953063,7539412100,,"0007539412100"
3953063,97875394098321,,"97875394098321"
3953063,9787539412108,,"9787539412108"
3954097,7300109047,,"0007300109047"
3954097,9787300109046,,"9787300109046"
3956780,8478008861,,"0008478008861"
3956780,9788478008865,,"9788478008865"
3957335,7535134262,,"0007535134262"
3957335,9787535134264,,"9787535134264"
3957357,7108027178,,"0007108027178"
3957357,9787108027177,,"9787108027177"
3959724,9780952782759,,"9780952782759"
3959727,7801068106,,"0007801068106"
3959727,9787801068101,,"9787801068101"
3959773,7300114180,,"0007300114180"
3959773,9787300114187,,"9787300114187"
3959810,97796657701831,,"97796657701831"
3959810,97896657701831,,"97896657701831"
3959810,97896657705962,,"97896657705962"
3959821,7501004617,,"0007501004617"
3959821,7501004625,,"0007501004625"
3959821,9787501004614,,"9787501004614"
3959821,9787501004621,,"9787501004621"
3959844,7501026610,,"0007501026610"
3959844,9787501026616,,"9787501026616"
3960004,96657706321,,"0096657706321"
3960004,97896657707942,,"97896657707942"
3960402,903472201,,"0000903472201"
3960402,9780903472203,,"9780903472203"
3960403,7807368446,,"0007807368446"
3960403,9787807368441,,"9787807368441"
3960408,7101014313,,"0007101014313"
3960408,9787101014310,,"9787101014310"
3960419,7806650342,,"0007806650342"
3960419,9787806650349,,"9787806650349"
3960516,7300084273,,"0007300084273"
3960516,9787300084275,,"9787300084275"
3960826,7300154425,,"0007300154425"
3960826,9787300154428,,"9787300154428"
3960943,"090121289X2",,"090121289X2"
3960956,7301022859,,"0007301022859"
3960956,7301022867,,"0007301022867"
3960956,9787301022856,,"9787301022856"
3960956,9787301022863,,"9787301022863"
3960962,1934309494,,"0001934309494"
3960962,9781934309490,,"9781934309490"
3961567,1782974199,,"0001782974199"
3961567,9781782974192,,"9781782974192"
3963950,415679052,,"0000415679052"
3963950,415679060,,"0000415679060"
3963950,1315879891,,"0001315879891"
3963950,9780415679053,,"9780415679053"
3963950,9780415679060,,"9780415679060"
3963950,9781315879895,,"9781315879895"
3964102,9185488283,,"0009185488283"
3964418,9004228454,,"0009004228454"
3964418,9789004228450,,"9789004228450"
3964418,9789004229433,,"9789004229433"
3965153,962698717,,"0000962698717"
3965153,9780962698712,,"9780962698712"
3965158,870994891,,"0000870994891"
3965158,9780870994890,,"9780870994890"
3965803,521404371,,"0000521404371"
3965803,521599489,,"0000521599489"
3965803,9780521404372,,"9780521404372"
3965862,1782976205,,"0001782976205"
3965862,9781782976202,,"9781782976202"
3965910,709933703,,"0000709933703"
3965910,9780709933700,,"9780709933700"
3966350,"586044012X",,"586044012X"
3966350,9785860440128,,"9785860440128"
3966374,5860440561,,"0005860440561"
3966374,9785860440562,,"9785860440562"
3966381,8842071609,,"0008842071609"
3966381,9788842071600,,"9788842071600"
3966389,"022609698X",,"022609698X"
3966389,226313387,,"0000226313387"
3966389,9780226080963,,"9780226080963"
3966389,9780226096988,,"9780226096988"
3966389,9780226313382,,"9780226313382"
3966737,521253691,,"0000521253691"
3966737,"110700960X",,"110700960X"
3966737,9780521253697,,"9780521253697"
3966737,9781107009608,,"9781107009608"
3967057,7848001686,,"0007848001686"
3967057,8748001686,,"0008748001686"
3967057,9788748001688,,"9788748001688"
3967295,393005933,,"0000393005933"
3967295,9780393005936,,"9780393005936"
3968200,3110228807,,"0003110228807"
3968200,9783110228809,,"9783110228809"
3968200,9783110228816,,"9783110228816"
3968200,9783111750903,,"9783111750903"
3968334,232511551,,"0000232511551"
3968334,9780232511550,,"9780232511550"
3971126,8882580288,,"0008882580288"
3971126,9788882580285,,"9788882580285"
3971147,8878490555,,"0008878490555"
3971147,9788878490550,,"9788878490550"
3971236,3943955133,,"0003943955133"
3971236,9783943955132,,"9783943955132"
3971395,747800642,,"0000747800642"
3971395,9780747800644,,"9780747800644"
3971455,7228127358,,"0007228127358"
3971455,9787228127351,,"9787228127351"
3971781,199999783,,"0000199999783"
3971781,9780199999781,,"9780199999781"
3971792,7101058124,,"0007101058124"
3971792,9787101058123,,"9787101058123"
3971885,631073205,,"0000631073205"
3971885,9780631073208,,"9780631073208"
3973196,8585822147,,"0008585822147"
3973196,9788585822149,,"9788585822149"
3973561,"147982304X",,"147982304X"
3973561,"147986398X",,"147986398X"
3973561,1479873977,,"0001479873977"
3973561,9781479823048,,"9781479823048"
3973561,9781479863983,,"9781479863983"
3973561,9781479873975,,"9781479873975"
3973955,674996852,,"0000674996852"
3973955,9780674996854,,"9780674996854"
3973956,674996747,,"0000674996747"
3973956,9780674996748,,"9780674996748"
3974282,988692813,,"0000988692813"
3974282,9780988692817,,"9780988692817"
3974974,199330794,,"0000199330794"
3974974,9780199330799,,"9780199330799"
3975089,1107043751,,"0001107043751"
3975089,1107619025,,"0001107619025"
3975089,9781107043756,,"9781107043756"
3975089,9781107619029,,"9781107619029"
3975855,"250354987X1",,"250354987X1"
3975855,97825035498731,,"97825035498731"
3976547,1575069474,,"0001575069474"
3976547,9781575069470,,"9781575069470"
3978848,3884672231,,"0003884672231"
3978848,9783884672235,,"9783884672235"
3978996,988692821,,"0000988692821"
3978996,9780988692824,,"9780988692824"
3979264,334013259,,"0000334013259"
3979264,9780334013259,,"9780334013259"
3979270,3161464346,,"0003161464346"
3979270,9783161464348,,"9783161464348"
3979274,9654931788,,"0009654931788"
3979274,9789654931786,,"9789654931786"
3979315,5511003115,,"0005511003115"
3979315,9785511003115,,"9785511003115"
3979829,"965223317X",,"965223317X"
3979829,9789652233172,,"9789652233172"
3979843,"965223429X",,"965223429X"
3979843,"965223432X",,"965223432X"
3979843,9789652234292,,"9789652234292"
3979843,9789652234322,,"9789652234322"
3980434,827602022,,"0000827602022"
3980434,827602030,,"0000827602030"
3980434,9780827602021,,"9780827602021"
3980434,9780827602038,,"9780827602038"
3980483,9062562698,,"0009062562698"
3980483,9789062562695,,"9789062562695"
3980516,691008809,,"0000691008809"
3980516,691055491,,"0000691055491"
3980516,9780691008806,,"9780691008806"
3980516,9780691055497,,"9780691055497"
3980561,9657184584,,"0009657184584"
3980561,9789657184585,,"9789657184585"
3980587,9654060124,,"0009654060124"
3980587,9789654060127,,"9789654060127"
3980868,"889751622X",,"889751622X"
3980868,9788897516224,,"9788897516224"
3981631,894679554,,"0000894679554"
3981631,9780894679551,,"9780894679551"
3981678,9652783692,,"0009652783692"
3981678,9789652783691,,"9789652783691"
3981679,9652234524,,"0009652234524"
3981679,9789652234520,,"9789652234520"
3981915,9652783617,,"0009652783617"
3981915,9789652783615,,"9789652783615"
3981923,9789990985085,,"9789990985085"
3981923,9990985081,,"0009990985081"
3981973,876619227,,"0000876619227"
3981973,9780876619223,,"9780876619223"
3981989,195662520,,"0000195662520"
3981989,9780195662528,,"9780195662528"
3982476,9652782742,,"0009652782742"
3982476,9789652782748,,"9789652782748"
3982574,3515040579,,"0003515040579"
3982746,50201771132,,"0050201771132"
3982746,50201791323,,"0050201791323"
3982746,50201793611,,"0050201793611"
3982746,5020181021,,"0005020181021"
3982746,502018387341,,"0502018387341"
3982746,"502018473X4",,"502018473X4"
3982746,50201850005,,"0050201850005"
3982746,50203637156,,"0050203637156"
3982746,50203640372,,"0050203640372"
3982746,97850201771162,,"97850201771162"
3982746,97850201791343,,"97850201791343"
3982746,97850201793631,,"97850201793631"
3982746,9785020181021,,"9785020181021"
3982746,978502018387241,,"978502018387241"
3982746,97850201847324,,"97850201847324"
3982746,97850201850055,,"97850201850055"
3982746,97850203637176,,"97850203637176"
3982746,97850203640352,,"97850203640352"
3982785,9650900233,,"0009650900233"
3982785,9789650900236,,"9789650900236"
3982919,9652234117,,"0009652234117"
3982919,9789652234117,,"9789652234117"
3982942,"965170005X",,"965170005X"
3982942,9789651700057,,"9789651700057"
3983474,5935724650,,"0005935724650"
3983474,9785935724658,,"9785935724658"
3983526,9652270547,,"0009652270547"
3983526,9789652270542,,"9789652270542"
3983965,1885923988,,"0001885923988"
3983965,9781885923981,,"9781885923981"
3986634,2913667384,,"0002913667384"
3986634,9782913667389,,"9782913667389"
3987938,520043596,,"0000520043596"
3987938,9780520043596,,"9780520043596"
3987939,9789549257137,,"9789549257137"
3987945,691162867,,"0000691162867"
3987945,9780691162867,,"9780691162867"
3987964,3487064413,,"0003487064413"
3987964,9783487064413,,"9783487064413"
3987968,674539311,,"0000674539311"
3987968,9780674539310,,"9780674539310"
3988012,3406363164,,"0003406363164"
3988012,9783406363160,,"9783406363160"
3988231,801099188,,"0000801099188"
3988231,9780801099182,,"9780801099182"
3988273,9634613586,,"0009634613586"
3988273,96346140272,,"0096346140272"
3988273,9789634613589,,"9789634613589"
3988273,97896346140292,,"97896346140292"
3988704,9788831717083,,"9788831717083"
3989811,9023210530,,"0009023210530"
3989811,9789023210535,,"9789023210535"
3990638,9634620582,,"0009634620582"
3990638,9789634620587,,"9789634620587"
3990656,9789462591639,,"9789462591639"
3990683,9783805346818,,"9783805346818"
3990739,9789750826368,,"9789750826368"
3993208,788505513,,"0000788505513"
3993208,9780788505515,,"9780788505515"
3993215,888542828,,"0000888542828"
3993215,9780888542823,,"9780888542823"
3993429,812210476,,"0000812210476"
3993429,9780812210477,,"9780812210477"
3994534,"376669023X",,"376669023X"
3994534,3788705663,,"0003788705663"
3994534,9783766690234,,"9783766690234"
3994534,9783788705664,,"9783788705664"
3994541,3766692070,,"0003766692070"
3994541,3788706694,,"0003788706694"
3994541,3788706994,,"0003788706994"
3994541,9783766692078,,"9783766692078"
3994541,9783788706692,,"9783788706692"
3995604,"080102420X",,"080102420X"
3995604,9780801024207,,"9780801024207"
3995607,"158983027X",,"158983027X"
3995607,9781589830271,,"9781589830271"
3995908,7030161602,,"0007030161602"
3995908,9787030161604,,"9787030161604"
3995942,7030214080,,"0007030214080"
3995942,9787030214089,,"9787030214089"
3995946,7501000743,,"0007501000743"
3995946,9787501000746,,"9787501000746"
3995952,9787501023936,,"9787501023936"
3995960,7501023840,,"0007501023840"
3995960,9787501023844,,"9787501023844"
3995984,7501036853,,"0007501036853"
3995984,9787501036851,,"9787501036851"
3995999,7501021112,,"0007501021112"
3995999,9787501021116,,"9787501021116"
3996062,75010120831,,"0075010120831"
3996062,75010161512,,"0075010161512"
3996062,"750101616X3",,"750101616X3"
3996062,97875010120841,,"97875010120841"
3996062,97875010161502,,"97875010161502"
3996062,97875010161673,,"97875010161673"
3996070,7506340291,,"0007506340291"
3996070,9787506340298,,"9787506340298"
3996072,1444339524,,"0001444339524"
3996072,9781118609965,,"9781118609965"
3996072,9781118610046,,"9781118610046"
3996072,9781118610053,,"9781118610053"
3996072,9781118610138,,"9781118610138"
3996072,9781118610862,,"9781118610862"
3996072,9781444339529,,"9781444339529"
3996111,7501012318,,"0007501012318"
3996111,9787501012312,,"9787501012312"
3996114,7501025169,,"0007501025169"
3996114,9787501025169,,"9787501025169"
3996119,7501020345,,"0007501020345"
3996119,9787501020348,,"9787501020348"
3996127,7542323784,,"0007542323784"
3996127,9787542323781,,"9787542323781"
3996129,7228151445,,"0007228151445"
3996129,9787228151448,,"9787228151448"
3996137,7552700386,,"0007552700386"
3996137,9787552700381,,"9787552700381"
3996146,9652261823,,"0009652261823"
3996146,9789652261823,,"9789652261823"
3996148,7228151453,,"0007228151453"
3996148,9787228151455,,"9787228151455"
3996154,7501010978,,"0007501010978"
3996154,9787501010974,,"9787501010974"
3997449,7501025010,,"0007501025010"
3997449,9787501025015,,"9787501025015"
3997452,7553100609,,"0007553100609"
3997452,9787553100609,,"9787553100609"
3997463,7501032564,,"0007501032564"
3997463,9787501032563,,"9787501032563"
3997483,7501012261,,"0007501012261"
